ID,City,Postal Code,AreaCode,JoinDate,ExpiryDate,Time2ExpiryDays,Time2ExpiryYears,YearJoin,YearExpire,ProdCount,ProdMix,Gender,AssocMemCount,JoinAge,ExpireAge,PlusMemb,LTVCode,ERSCalls,ERSCallsBinary,RenewType,Target
6.20E+15,NIAGARA FALLS,L2H0L6,,2/12/2016,2/28/2017,382,1,2016,2017,1,M,,0,37,38,N,C,0,NO,A,No
6.20E+15,SMITHVILLE,L0R2A0,289,2/18/2016,2/28/2017,376,1,2016,2017,1,M,,0,,,Y,C,0,NO,R,No
6.20E+15,NIAGARA-ON-THE-LAKE,L0S1J0,,2/19/2016,2/28/2017,375,1,2016,2017,1,M,,0,63,64,Y,C,0,NO,A,No
6.20E+15,WELLAND,L3C5L8,905,2/29/2016,2/28/2017,365,1,2016,2017,1,M,M,0,35,36,Y,C,0,NO,R,No
6.20E+15,WELLAND,L3B1M7,905,3/1/2016,3/31/2017,395,1,2016,2017,1,M,,0,44,45,Y,C,0,NO,R,No
6.20E+15,BEAMSVILLE,L0R1B2,905,3/7/2016,3/31/2017,389,1,2016,2017,1,M,M,0,23,24,N,C,0,NO,R,No
6.20E+15,VINELAND,L0R2C0,905,3/14/2016,3/31/2017,382,1,2016,2017,1,M,M,1,76,77,N,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2T3P2,,3/18/2016,3/31/2017,378,1,2016,2017,1,M,,0,30,31,Y,C,0,NO,R,No
6.20E+15,THOROLD,L2V1P2,905,3/28/2016,3/31/2017,368,1,2016,2017,1,M,F,0,56,57,Y,C,0,NO,R,No
6.20E+15,BEAMSVILLE,L0R1B0,416,3/31/2016,3/31/2017,365,1,2016,2017,1,M,M,0,,,Y,C,0,NO,R,No
6.20E+15,VINELAND,L0R2C0,905,4/1/2016,4/30/2017,394,1,2016,2017,1,M,M,0,67,68,Y,C,0,NO,R,No
6.20E+15,WELLAND,L3C2P9,905,4/8/2016,4/30/2017,387,1,2016,2017,1,M,M,1,51,52,Y,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2G2Z9,905,4/8/2016,4/30/2017,387,1,2016,2017,1,M,,1,37,38,N,C,0,NO,A,No
6.20E+15,NIAGARA FALLS,L2G2Z1,,4/8/2016,4/30/2017,387,1,2016,2017,1,M,,0,41,42,Y,C,0,NO,R,No
6.20E+15,FORT ERIE,L2A5X1,705,7/1/2016,6/30/2017,364,1,2016,2017,1,M,,0,,,Y,C,0,NO,R,No
6.20E+15,CRYSTAL BEACH,L0S1B0,,7/1/2016,6/30/2017,364,1,2016,2017,1,M,M,1,,,Y,C,0,NO,R,No
6.20E+15,JORDAN STATION,L0R1S0,905,5/3/2016,5/31/2017,393,1,2016,2017,1,M,,0,,,Y,C,0,NO,R,No
6.20E+15,PORT COLBORNE,L3K5B9,289,5/4/2016,5/31/2017,392,1,2016,2017,1,M,,1,29,30,Y,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2S1B5,905,5/9/2016,5/31/2017,387,1,2016,2017,1,M,F,0,90,91,N,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2R6A8,905,5/9/2016,5/31/2017,387,1,2016,2017,1,M,,0,40,42,Y,C,0,NO,A,No
6.20E+15,WELLAND,L3C3C6,905,5/10/2016,5/31/2017,386,1,2016,2017,1,M,,0,66,67,N,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2T3A7,,5/10/2016,5/31/2017,386,1,2016,2017,1,M,M,0,,,N,C,0,NO,R,No
6.20E+15,NIAGARA-ON-THE-LAKE,L0S1J0,,5/11/2016,5/31/2017,385,1,2016,2017,1,M,,1,61,62,Y,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2M7Y2,905,5/12/2016,5/31/2017,384,1,2016,2017,1,M,F,1,,,N,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2R6G5,905,5/12/2016,5/31/2017,384,1,2016,2017,1,M,,0,63,64,N,C,0,NO,A,No
6.20E+15,FORT ERIE,L2A5M4,,5/13/2016,5/31/2017,383,1,2016,2017,1,M,,0,,,N,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2P3K8,905,5/16/2016,5/31/2017,380,1,2016,2017,1,M,F,1,67,69,N,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2S1C7,905,5/17/2016,5/31/2017,379,1,2016,2017,1,M,M,0,49,50,Y,C,0,NO,R,No
6.20E+15,STEVENSVILLE,L0S1S0,905,5/16/2016,5/31/2017,380,1,2016,2017,1,M,,1,89,90,N,C,0,NO,R,No
6.20E+15,GRIMSBY,L3M1Z9,905,5/18/2016,5/31/2017,378,1,2016,2017,1,M,,1,38,39,Y,C,0,NO,A,No
6.20E+15,BRANTFORD,N3T6N6,,5/19/2016,5/31/2017,377,1,2016,2017,1,M,,0,23,24,N,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2H3G7,905,5/19/2016,5/31/2017,377,1,2016,2017,1,M,,0,80,81,N,C,0,NO,R,No
6.20E+15,VINELAND,L0R2C0,905,5/19/2016,5/31/2017,377,1,2016,2017,1,M,F,1,47,48,Y,C,0,NO,R,No
6.20E+15,GRIMSBY,L3M3K7,289,5/24/2016,5/31/2017,372,1,2016,2017,1,M,,0,25,26,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2T2C6,905,8/1/2016,7/31/2017,364,1,2016,2017,1,M,M,0,92,93,N,C,0,NO,R,No
6.20E+15,WAINFLEET,L0S1V0,905,5/25/2016,5/31/2017,371,1,2016,2017,1,M,M,0,37,38,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2N2J1,905,5/25/2016,5/31/2017,371,1,2016,2017,1,M,,1,37,38,N,C,0,NO,A,No
6.20E+15,PORT COLBORNE,L3K2A5,905,5/27/2016,5/31/2017,369,1,2016,2017,1,M,M,0,38,39,Y,C,0,NO,R,No
6.20E+15,VIRGIL,L0S1T0,289,8/1/2016,7/31/2017,364,1,2016,2017,1,M,M,1,72,73,Y,C,1,YES,R,No
6.20E+15,NIAGARA FALLS,L2H0L6,289,6/2/2016,6/30/2017,393,1,2016,2017,1,M,M,0,34,35,N,C,0,NO,A,No
6.20E+15,FONTHILL,L0S1E2,,6/2/2016,6/30/2017,393,1,2016,2017,1,M,,0,52,54,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2R3W8,905,6/6/2016,6/30/2017,389,1,2016,2017,1,M,M,0,42,43,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2N3Y8,905,6/9/2016,6/30/2017,386,1,2016,2017,1,M,,0,65,66,N,C,0,NO,A,No
6.20E+15,NIAGARA-ON-THE-LAKE,L0S1J0,905,6/11/2016,6/30/2017,384,1,2016,2017,1,M,M,0,49,50,Y,C,0,NO,R,No
6.20E+15,GRIMSBY,L3M4E7,,6/20/2016,6/30/2017,375,1,2016,2017,1,M,,1,39,40,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2R4X4,,6/23/2016,6/30/2017,372,1,2016,2017,1,M,,0,36,37,Y,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2G2Z8,905,6/24/2016,6/30/2017,371,1,2016,2017,1,M,M,0,55,56,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2N5T3,289,6/30/2016,6/30/2017,365,1,2016,2017,1,M,,0,57,58,Y,C,0,NO,A,No
6.20E+15,NIAGARA FALLS,L2G2K4,905,7/4/2016,7/31/2017,392,1,2016,2017,1,M,,0,,,N,C,0,NO,R,No
6.20E+15,NIAGARA-ON-THE-LAKE,L0S1J0,905,7/8/2016,7/31/2017,388,1,2016,2017,1,M,,1,,,Y,C,0,NO,A,No
6.20E+15,NIAGARA FALLS,L2J4L5,905,7/13/2016,7/31/2017,383,1,2016,2017,1,M,,0,22,23,Y,C,0,NO,R,No
6.20E+15,RIDGEWAY,L0S1N0,,7/14/2016,7/31/2017,382,1,2016,2017,1,M,F,0,30,31,N,C,0,NO,R,No
6.20E+15,PORT COLBORNE,L3K3A4,905,7/14/2016,7/31/2017,382,1,2016,2017,1,M,,1,56,57,N,C,1,YES,R,No
6.20E+15,ST CATHARINES,L2S3X3,905,7/14/2016,7/31/2017,382,1,2016,2017,1,M,,0,56,57,N,C,0,NO,R,No
6.20E+15,GRIMSBY,L3M5L1,,7/15/2016,7/31/2017,381,1,2016,2017,1,M,,0,51,52,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2N6P6,,7/15/2016,7/31/2017,381,1,2016,2017,1,M,,0,46,47,Y,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2E5W8,,7/18/2016,7/31/2017,378,1,2016,2017,1,M,M,0,29,30,Y,C,0,NO,R,No
6.20E+15,GRIMSBY,L3M5N8,905,7/20/2016,7/31/2017,376,1,2016,2017,1,M,M,0,28,29,N,C,0,NO,R,No
6.20E+15,FORT ERIE,L2A2P9,,7/26/2016,7/31/2017,370,1,2016,2017,1,M,F,0,39,40,Y,C,0,NO,R,No
6.20E+15,GRIMSBY,L3M5G9,289,7/26/2016,7/31/2017,370,1,2016,2017,1,M,F,0,66,67,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2R1E9,,7/26/2016,7/31/2017,370,1,2016,2017,1,M,,0,29,30,N,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2S3H2,,7/28/2016,7/31/2017,368,1,2016,2017,1,M,,0,19,20,Y,C,0,NO,R,No
6.20E+15,WELLAND,L3C6J6,705,7/28/2016,7/31/2017,368,1,2016,2017,1,M,F,0,42,43,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2S3M2,905,10/1/2016,9/30/2017,364,1,2016,2017,1,M,M,0,,,Y,C,0,NO,A,No
6.20E+15,NIAGARA-ON-THE-LAKE,L0S1J0,905,10/1/2016,9/30/2017,364,1,2016,2017,1,M,M,1,,,N,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2R2E6,905,8/4/2016,8/31/2017,392,1,2016,2017,1,M,,0,30,31,Y,C,0,NO,A,No
6.20E+15,PORT COLBORNE,L3K1S1,905,10/1/2016,9/30/2017,364,1,2016,2017,1,M,M,0,,,N,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2W1B9,,8/5/2016,8/31/2017,391,1,2016,2017,1,M,,0,35,36,N,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2H2L2,,8/10/2016,8/31/2017,386,1,2016,2017,1,M,,0,21,22,N,C,0,NO,A,No
6.20E+15,WELLAND,L3B2K1,289,8/11/2016,8/31/2017,385,1,2016,2017,1,M,,0,26,27,N,C,0,NO,R,No
6.20E+15,FORT ERIE,L2A3E6,905,8/17/2016,9/30/2017,409,1,2016,2017,1,M,M,0,52,53,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2N6E8,905,8/17/2016,8/31/2017,379,1,2016,2017,1,M,F,0,,,N,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2H0J3,905,8/18/2016,8/31/2017,378,1,2016,2017,1,M,M,0,68,69,N,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2P3V5,905,8/18/2016,9/30/2017,408,1,2016,2017,1,M,M,0,70,71,N,C,0,NO,R,No
6.20E+15,GRIMSBY,L3M5B2,,8/18/2016,9/30/2017,408,1,2016,2017,1,M,,0,64,65,N,C,0,NO,R,No
6.20E+15,WELLAND,L3B2M7,905,8/22/2016,8/31/2017,374,1,2016,2017,1,M,,0,54,55,Y,C,0,NO,R,No
6.20E+15,VINELAND,L0R2C0,,8/25/2016,9/30/2017,401,1,2016,2017,1,M,F,0,86,87,N,C,0,NO,R,No
6.20E+15,NIAGARA-ON-THE-LAKE,L0S1J0,,8/25/2016,8/31/2017,371,1,2016,2017,1,M,,0,24,25,Y,C,0,NO,A,No
6.20E+15,WELLAND,L3B2C8,905,8/26/2016,8/31/2017,370,1,2016,2017,1,M,F,0,31,32,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2N5S9,905,8/30/2016,8/31/2017,366,1,2016,2017,1,M,F,0,73,74,N,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2R3W9,289,8/30/2016,8/31/2017,366,1,2016,2017,1,M,M,0,45,46,Y,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2G0C1,905,8/31/2016,8/31/2017,365,1,2016,2017,1,M,M,2,,,Y,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2H2X6,905,9/2/2016,9/30/2017,393,1,2016,2017,1,M,F,0,68,70,Y,C,0,NO,R,No
6.20E+15,BEAMSVILLE,L0R1B7,,9/2/2016,9/30/2017,393,1,2016,2017,1,M,,0,42,43,N,C,0,NO,R,No
6.20E+15,NIAGARA-ON-THE-LAKE,L0S1J0,905,9/6/2016,9/30/2017,389,1,2016,2017,1,M,,0,21,22,Y,C,0,NO,A,No
6.20E+15,PORT COLBORNE,L3K3Y2,289,9/7/2016,9/30/2017,388,1,2016,2017,1,M,F,0,35,36,Y,C,0,NO,R,No
6.20E+15,BEAMSVILLE,L0R1B8,905,9/7/2016,9/30/2017,388,1,2016,2017,1,M,M,0,78,79,N,C,0,NO,R,No
6.20E+15,GRIMSBY,L3M5L2,416,11/1/2016,10/31/2017,364,1,2016,2017,1,M,M,1,44,45,Y,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2J3N8,289,11/1/2016,10/31/2017,364,1,2016,2017,1,M,,1,70,71,Y,C,0,NO,R,No
6.20E+15,GRIMSBY,L3M2S1,905,9/8/2016,9/30/2017,387,1,2016,2017,1,M,,1,59,60,Y,C,0,NO,R,No
6.20E+15,STEVENSVILLE,L0S1S1,289,9/9/2016,10/31/2017,417,1,2016,2017,1,M,M,0,73,74,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2R5R5,,9/9/2016,9/30/2017,386,1,2016,2017,1,M,,1,65,66,Y,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2J2X2,289,9/9/2016,9/30/2017,386,1,2016,2017,1,M,,0,57,59,Y,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2N4T7,519,9/12/2016,9/30/2017,383,1,2016,2017,1,M,M,1,56,57,Y,C,0,NO,A,No
6.20E+15,NIAGARA FALLS,L2G2W4,289,9/12/2016,9/30/2017,383,1,2016,2017,1,M,M,0,19,20,Y,C,0,NO,R,No
6.20E+15,PORT COLBORNE,L3K4A1,,9/12/2016,9/30/2017,383,1,2016,2017,1,M,,0,26,28,Y,C,0,NO,A,No
6.20E+15,WELLAND,L3B1P1,,9/15/2016,9/30/2017,380,1,2016,2017,1,M,,0,40,41,Y,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2J3G1,905,9/16/2016,9/30/2017,379,1,2016,2017,1,M,F,1,32,33,Y,C,0,NO,R,No
6.20E+15,RIDGEWAY,L0S1N0,,9/20/2016,9/30/2017,375,1,2016,2017,1,M,,0,43,44,Y,C,0,NO,A,No
6.20E+15,NIAGARA FALLS,L2G0J3,,9/21/2016,9/30/2017,374,1,2016,2017,1,M,,0,31,32,Y,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2S1H3,289,9/22/2016,9/30/2017,373,1,2016,2017,1,M,F,0,19,20,Y,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2H3H9,905,9/22/2016,9/30/2017,373,1,2016,2017,1,M,,0,,,Y,C,1,YES,R,No
6.20E+15,HAMILTON,L9A2Z4,905,9/22/2016,9/30/2017,373,1,2016,2017,1,M,M,1,,,Y,C,0,NO,R,No
6.20E+15,ST DAVIDS,L0S1J1,905,9/23/2016,10/31/2017,403,1,2016,2017,1,M,F,0,,,Y,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2H0J4,289,9/26/2016,9/30/2017,369,1,2016,2017,1,M,,1,,,Y,C,0,NO,R,No
6.20E+15,WELLAND,L3B3W7,905,9/26/2016,9/30/2017,369,1,2016,2017,1,M,M,0,35,36,Y,C,0,NO,R,No
6.20E+15,ST DAVIDS,L0S1P0,905,12/1/2016,11/30/2017,364,1,2016,2017,1,M,M,1,,,N,C,0,NO,R,No
6.20E+15,PORT COLBORNE,L3K3B3,,9/27/2016,10/31/2017,399,1,2016,2017,1,M,,0,34,35,Y,C,0,NO,R,No
6.20E+15,FONTHILL,L0S1E0,289,12/1/2016,11/30/2017,364,1,2016,2017,1,M,F,2,73,74,N,C,0,NO,A,No
6.20E+15,NIAGARA-ON-THE-LAKE,L0S1J0,905,12/1/2016,11/30/2017,364,1,2016,2017,1,M,M,1,,,N,C,0,NO,A,No
6.20E+15,WELLAND,L3C6T4,905,12/1/2016,11/30/2017,364,1,2016,2017,1,M,F,0,55,56,N,C,0,NO,R,No
6.20E+15,NIAGARA-ON-THE-LAKE,L0S1J0,416,12/1/2016,11/30/2017,364,1,2016,2017,1,M,M,1,,,N,C,0,NO,A,No
6.20E+15,WELLAND,L3C4V6,289,9/29/2016,9/30/2017,366,1,2016,2017,1,M,F,0,64,65,Y,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2E7A8,289,9/30/2016,9/30/2017,365,1,2016,2017,1,M,,0,,,Y,C,0,NO,R,No
6.20E+15,GRIMSBY,L3M5T2,289,9/30/2016,9/30/2017,365,1,2016,2017,1,M,,0,,,N,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2N1C2,905,10/1/2016,9/30/2017,364,1,2016,2017,1,M,M,0,70,71,Y,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2G0A8,,9/30/2016,9/30/2017,365,1,2016,2017,1,M,F,0,39,40,Y,C,0,NO,R,No
6.20E+15,STEVENSVILLE,L0S1S0,905,10/4/2016,10/31/2017,392,1,2016,2017,1,M,F,0,75,76,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2S3V3,905,10/5/2016,10/31/2017,391,1,2016,2017,1,M,M,1,67,68,Y,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2G4K7,705,10/11/2016,10/31/2017,385,1,2016,2017,1,M,F,1,61,62,Y,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2H0G6,905,10/11/2016,10/31/2017,385,1,2016,2017,1,M,,0,67,68,Y,C,0,NO,A,No
6.20E+15,WELLAND,L3C0B4,905,10/11/2016,10/31/2017,385,1,2016,2017,1,M,F,1,60,61,N,C,0,NO,A,No
6.20E+15,GRIMSBY,L3M5K8,905,10/11/2016,10/31/2017,385,1,2016,2017,1,M,,0,50,51,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2N1H7,905,10/12/2016,10/31/2017,384,1,2016,2017,1,M,,0,66,67,Y,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2M7M1,905,10/13/2016,10/31/2017,383,1,2016,2017,1,M,M,1,66,67,N,C,0,NO,A,No
6.20E+15,WELLAND,L3C0A2,,10/13/2016,10/31/2017,383,1,2016,2017,1,M,,1,43,44,N,C,0,NO,A,No
6.20E+15,WELLAND,L3C3M5,,10/13/2016,10/31/2017,383,1,2016,2017,1,M,,0,30,31,Y,C,0,NO,A,No
6.20E+15,GRIMSBY,L3M4M1,,10/17/2016,10/31/2017,379,1,2016,2017,1,M,,1,49,50,Y,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2N6X6,,10/17/2016,10/31/2017,379,1,2016,2017,1,M,,0,51,52,N,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2R3N3,,10/18/2016,10/31/2017,378,1,2016,2017,1,M,,0,26,27,Y,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2S3H3,905,10/18/2016,11/30/2017,408,1,2016,2017,1,M,F,0,,,N,C,0,NO,R,No
6.20E+15,CRYSTAL BEACH,L0S1B0,905,10/19/2016,10/31/2017,377,1,2016,2017,1,M,,0,,,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2M3X6,250,10/21/2016,10/31/2017,375,1,2016,2017,1,M,M,0,52,53,Y,C,0,NO,R,No
6.20E+15,NIAGARA-ON-THE-LAKE,L0S1J0,905,10/20/2016,10/31/2017,376,1,2016,2017,1,M,F,0,,,N,C,0,NO,R,No
6.20E+15,GRIMSBY,L3M1G9,905,10/21/2016,10/31/2017,375,1,2016,2017,1,M,M,0,32,33,Y,C,0,NO,R,No
6.20E+15,FENWICK,L0S1C0,,10/21/2016,10/31/2017,375,1,2016,2017,1,M,,0,24,25,Y,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2R5K4,905,10/24/2016,10/31/2017,372,1,2016,2017,1,M,,0,41,42,N,C,0,NO,A,No
6.20E+15,FORT ERIE,L2A5V5,905,10/25/2016,10/31/2017,371,1,2016,2017,1,M,M,1,61,62,Y,C,0,NO,R,No
6.20E+15,STEVENSVILLE,L0S1S1,905,10/26/2016,10/31/2017,370,1,2016,2017,1,M,F,0,77,78,N,C,0,NO,R,No
6.20E+15,BEAMSVILLE,L0R1B3,289,10/27/2016,10/31/2017,369,1,2016,2017,1,M,,0,36,37,Y,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2S3Z6,905,10/27/2016,10/31/2017,369,1,2016,2017,1,M,M,1,55,56,Y,C,0,NO,A,No
6.20E+15,WELLAND,L3B5E3,905,10/27/2016,10/31/2017,369,1,2016,2017,1,M,,0,55,56,Y,C,1,YES,A,No
6.20E+15,THOROLD,L2V4L6,289,10/31/2016,10/31/2017,365,1,2016,2017,1,M,M,0,70,71,Y,C,0,NO,R,No
6.20E+15,PORT COLBORNE,L3K5V4,905,10/31/2016,10/31/2017,365,1,2016,2017,1,M,,0,66,67,Y,C,0,NO,A,No
6.20E+15,LINCOLN,L0R2C0,905,10/31/2016,10/31/2017,365,1,2016,2017,1,M,F,1,34,35,N,C,0,NO,R,No
6.20E+15,GRIMSBY,L3M5M3,905,1/1/2017,12/31/2017,364,1,2017,2017,1,M,M,2,80,81,Y,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2M4T7,289,11/2/2016,11/30/2017,393,1,2016,2017,1,M,M,0,67,68,Y,C,0,NO,R,No
6.20E+15,THOROLD,L2V4G5,905,11/2/2016,11/30/2017,393,1,2016,2017,1,M,M,1,70,71,N,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2N5T2,905,1/1/2017,12/31/2017,364,1,2017,2017,1,M,F,0,74,75,Y,C,0,NO,R,No
6.20E+15,WELLAND,L3C0A8,905,1/1/2017,12/31/2017,364,1,2017,2017,1,M,F,1,,,Y,C,0,NO,R,No
6.20E+15,STEVENSVILLE,L0S1S0,,11/4/2016,11/30/2017,391,1,2016,2017,1,M,,0,22,23,Y,C,0,NO,A,No
6.20E+15,FONTHILL,L0S1E0,,11/4/2016,11/30/2017,391,1,2016,2017,1,M,F,0,66,67,Y,C,0,NO,A,No
6.20E+15,NIAGARA FALLS,L2H2Z5,905,11/7/2016,11/30/2017,388,1,2016,2017,1,M,M,0,55,56,Y,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2N5V4,289,11/7/2016,11/30/2017,388,1,2016,2017,1,M,F,0,70,71,Y,C,0,NO,R,No
6.20E+15,WELLAND,L3B4R6,,11/9/2016,11/30/2017,386,1,2016,2017,1,M,,1,70,71,N,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2H3K4,,11/11/2016,11/30/2017,384,1,2016,2017,1,M,,1,37,38,N,C,0,NO,R,No
6.20E+15,GRIMSBY,L3M5G8,905,11/11/2016,11/30/2017,384,1,2016,2017,1,M,F,1,52,53,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2M6E7,905,11/11/2016,11/30/2017,384,1,2016,2017,1,M,F,0,,,Y,C,0,NO,R,No
6.20E+15,WELLAND,L3C1L2,289,11/11/2016,11/30/2017,384,1,2016,2017,1,M,M,0,21,22,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2R6G5,,11/11/2016,11/30/2017,384,1,2016,2017,1,M,,0,33,34,N,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2G7V1,905,11/15/2016,11/30/2017,380,1,2016,2017,1,M,,0,25,26,Y,C,1,YES,R,No
6.20E+15,BEAMSVILLE,L0R1B2,,11/16/2016,11/30/2017,379,1,2016,2017,1,M,,0,41,42,Y,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2M3N8,905,11/17/2016,11/30/2017,378,1,2016,2017,1,M,,0,54,55,Y,C,0,NO,A,No
6.20E+15,CRYSTAL BEACH,L0S1B0,519,11/17/2016,12/31/2017,409,1,2016,2017,1,M,M,0,51,53,Y,C,0,NO,A,No
6.20E+15,CRYSTAL BEACH,L0S1B0,780,11/18/2016,11/30/2017,377,1,2016,2017,1,M,M,0,30,31,Y,C,0,NO,R,No
6.20E+15,MISSISSAUGA,L5A4A5,647,11/19/2016,11/30/2017,376,1,2016,2017,1,M,,0,54,55,Y,C,0,NO,A,No
6.20E+15,NIAGARA FALLS,L2H0G6,905,11/22/2016,11/30/2017,373,1,2016,2017,1,M,M,1,69,70,Y,C,0,NO,R,No
6.20E+15,PORT COLBORNE,L3K1S8,905,11/24/2016,11/30/2017,371,1,2016,2017,1,M,M,0,26,27,Y,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2H2E7,905,11/25/2016,12/31/2017,401,1,2016,2017,1,M,M,0,58,59,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2N1T5,905,11/25/2016,11/30/2017,370,1,2016,2017,1,M,F,0,,,N,C,0,NO,R,No
6.20E+15,WELLAND,L3C2N2,,11/26/2016,11/30/2017,369,1,2016,2017,1,M,,0,58,59,Y,C,0,NO,A,No
6.20E+15,SMITHVILLE,L0R2A0,905,11/28/2016,12/31/2017,398,1,2016,2017,1,M,F,1,19,21,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2S3Z6,905,11/28/2016,12/31/2017,398,1,2016,2017,1,M,F,1,44,46,N,C,0,NO,R,No
6.20E+15,FORT ERIE,L2A2S4,905,11/28/2016,11/30/2017,367,1,2016,2017,1,M,M,0,76,77,Y,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2E6K5,,11/29/2016,11/30/2017,366,1,2016,2017,1,M,,0,54,55,N,C,0,NO,A,No
6.20E+15,FONTHILL,L0S1E5,289,11/29/2016,11/30/2017,366,1,2016,2017,1,M,,1,35,36,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2N2X4,905,11/29/2016,11/30/2017,366,1,2016,2017,1,M,F,1,39,40,N,C,0,NO,R,No
6.20E+15,FONTHILL,L0S1E1,905,12/1/2016,12/31/2017,395,1,2016,2017,1,M,M,1,52,53,N,C,0,NO,R,No
6.20E+15,FONTHILL,L0R1E0,905,12/2/2016,12/31/2017,394,1,2016,2017,1,M,F,0,35,36,Y,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2M4X1,289,12/2/2016,12/31/2017,394,1,2016,2017,1,M,M,0,66,67,Y,C,0,NO,R,No
6.20E+15,ST CATHARINES,L2S1G3,905,12/2/2016,12/31/2017,394,1,2016,2017,1,M,M,0,49,50,N,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2H1H5,,12/2/2016,12/31/2017,394,1,2016,2017,1,M,,0,,,N,C,0,NO,A,No
6.20E+15,ST CATHARINES,L2S4G4,905,12/5/2016,12/31/2017,391,1,2016,2017,1,M,M,0,46,47,Y,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2G0A6,289,12/5/2016,12/31/2017,391,1,2016,2017,1,M,,0,53,54,N,C,0,NO,R,No
6.20E+15,WELLAND,L3C7K2,289,12/6/2016,12/31/2017,390,1,2016,2017,1,M,F,1,65,66,Y,C,0,NO,R,No
6.20E+15,NIAGARA FALLS,L2G4R4,905,12/7/2016,12/31/2017,389,1,2016,2017,1,M,,0,,,Y,C,0,NO,R,No
6.20E+15,NIAGARA-ON-THE-LAKE,L0S1J0,,12/7/2016,12/31/2017,389,1,2016,2017,1,M,,0,33,34,N,C,0,NO,A,No
